FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
210822;0000;38;;;
210823;0000;50;;;
210824;0000;33;;;
210825;0000;16;;;
210826;0000;21;;;
210827;0000;29;;;
210828;0000;37;;;
210829;0000;31;;;
210830;0000;14;;;
210831;0000;20;;;
210901;0000;34;;;
210902;0000;32;;;
210903;0000;20;;;
210904;0000;16;;;
210905;0000;16;;;
210906;0000;14;;;
210907;0000;24;;;
210908;0000;29;;;
210909;0000;20;;;
210910;0000;28;;;
210911;0000;13;;;
210912;0000;6;;;
210913;0000;15;;;
210914;0000;23;;;
210915;0000;18;;;
210916;0000;17;;;
210917;0000;26;;;
210918;0000;29;;;
210919;0000;13;;;
210920;0000;12;;;
210921;0000;17;;;
210922;0000;19;;;
210923;0000;20;;;
210924;0000;19;;;
210925;0000;9;;;
210926;0000;10;;;
210927;0000;10;;;
210928;0000;17;;;
210929;0000;13;;;
210930;0000;8;;;
211001;0000;12;;;
211002;0000;7;;;
211003;0000;6;;;
211004;0000;8;;;
211005;0000;7;;;
211006;0000;10;;;
211007;0000;12;;;
211008;0000;11;;;
211009;0000;15;;;
211010;0000;13;;;
211011;0000;14;;;
211012;0000;10;;;
211013;0000;8;;;
211014;0000;15;;;
211015;0000;12;;;
211016;0000;10;;;
211017;0000;9;;;
211018;0000;11;;;
211019;0000;12;;;
211020;0000;12;;;
211021;0000;14;;;
211022;0000;11;;;
211023;0000;11;;;
211024;0000;9;;;
211025;0000;8;;;
211026;0000;9;;;
211027;0000;11;;;
211028;0000;14;;;
211029;0000;15;;;
211030;0000;13;;;
211031;0000;18;;;
211101;0000;16;;;
211102;0000;16;;;
211103;0000;11;;;
211104;0000;11;;;
211105;0000;11;;;
211106;0000;14;;;
211107;0000;10;;;
211108;0000;10;;;
211109;0000;11;;;
211110;0000;13;;;
211111;0000;13;;;
211112;0000;8;;;
211113;0000;9;;;
211114;0000;8;;;
211115;0000;8;;;
211116;0000;8;;;
211117;0000;7;;;
211118;0000;9;;;
211119;0000;13;;;
211120;0000;14;;;
211121;0000;9;;;
211122;0000;;;9;
211123;0000;;;10;
211124;0000;;;11;
211125;0000;;;11;
211126;0000;7;;;
211127;0000;7;;;
211128;0000;7;;;
211129;0000;6;;;
211130;0000;8;;;
211201;0000;9;;;
211202;0000;10;;;
211203;0000;11;;;
211204;0000;10;;;
211205;0000;9;;;
211206;0000;14;;;
211207;0000;9;;;
211208;0000;15;;;
211209;0000;11;;;
211210;0000;8;;;
211211;0000;4;;;
211212;0000;7;;;
211213;0000;6;;;
211214;0000;6;;;
211215;0000;7;;;
211216;0000;9;;;
211217;0000;6;;;
211218;0000;7;;;
211219;0000;7;;;
211220;0000;7;;;
211221;0000;8;;;
211222;0000;14;;;
211223;0000;8;;;
211224;0000;16;;;
211225;0000;16;;;
211226;0000;33;;;
211227;0000;16;;;
211228;0000;25;;;
211229;0000;12;;;
211230;0000;7;;;
211231;0000;7;;;
220101;0000;6;;;
220102;0000;3;;;
220103;0000;3;;;
220104;0000;5;;;
220105;0000;10;;;
220106;0000;11;;;
220107;0000;9;;;
220108;0000;6;;;
220109;0000;6;;;
220110;0000;7;;;
220111;0000;11;;;
220112;0000;9;;;
220113;0000;7;;;
220114;0000;6;;;
220115;0000;7;;;
220116;0000;4;;;
220117;0000;4;;;
220118;0000;8;;;
220119;0000;8;;;
220120;0000;6;;;
220121;0000;6;;;
220122;0000;5;;;
220123;0000;6;;;
220124;0000;5;;;
220125;0000;6;;;
220126;0000;11;;;
220127;0000;8;;;
220128;0000;7;;;
220129;0000;9;;;
220130;0000;5;;;
220131;0000;6;;;
220201;0000;9;;;
220202;0000;10;;;
220203;0000;9;;;
220204;0000;5;;;
220205;0000;5;;;
220206;0000;12;;;
220207;0000;13;;;
220208;0000;19;;;
220209;0000;40;;;
220210;0000;32;;;
220211;0000;41;;;
220212;0000;63;;;
220213;0000;27;;;
220214;0000;12;;;
220215;0000;7;;;
220216;0000;18;;;
220217;0000;18;;;
220218;0000;39;;;
220219;0000;18;;;
220220;0000;7;;;
220221;0000;;;;
220222;0000;;;;
220223;0000;7;;;
220224;0000;7;;;
220225;0000;9;;;
220226;0000;6;;;
220227;0000;6;;;
220228;0000;13;;;
220301;0000;10;;;
220302;0000;5;;;
220303;0000;19;;;
220304;0000;7;;;
220305;0000;9;;;
220306;0000;6;;;
220307;0000;6;;;
220308;0000;6;;;
220309;0000;6;;;
220310;0000;8;;;
220311;0000;19;;;
220312;0000;31;;;
220313;0000;14;;;
220314;0000;12;;;
220315;0000;22;;;
220316;0000;26;;;
220317;0000;12;;;
220318;0000;13;;;
220319;0000;26;;;
220320;0000;10;;;
220321;0000;7;;;
220322;0000;5;;;
220323;0000;5;;;
220324;0000;10;;;
220325;0000;11;;;
220326;0000;10;;;
220327;0000;7;;;
220328;0000;11;;;
220329;0000;7;;;
220330;0000;12;;;
220331;0000;20;;;
220401;0000;21;;;
220402;0000;16;;;
220403;0000;7;;;
220404;0000;10;;;
220405;0000;9;;;
220406;0000;12;;;
220407;0000;17;;;
220408;0000;12;;;
220409;0000;6;;;
220410;0000;8;;;
220411;0000;13;;;
220412;0000;13;;;
220413;0000;14;;;
220414;0000;30;;;
220415;0000;18;;;
220416;0000;22;;;
220417;0000;42;;;
220418;0000;18;;;
220419;0000;24;;;
220420;0000;19;;;
220421;0000;31;;;
220422;0000;8;;;
220423;0000;6;;;
220424;0000;6;;;
220425;0000;9;;;
220426;0000;4;;;
220427;0000;7;;;
220428;0000;14;;;
220429;0000;13;;;
220430;0000;16;;;
220501;0000;18;;;
220502;0000;11;;;
220503;0000;13;;;
220504;0000;28;;;
220505;0000;51;;;
220506;0000;27;;;
220507;0000;24;;;
220508;0000;32;;;
220509;0000;37;;;
220510;0000;23;;;
220511;0000;71;;;
220512;0000;61;;;
220513;0000;12;;;
220514;0000;30;;;
220515;0000;51;;;
220516;0000;66;;;
220517;0000;45;;;
220518;0000;29;;;
220519;0000;21;;;
220520;0000;22;;;
220521;0000;49;;;
220522;0000;14;;;
220523;0000;12;;;
220524;0000;11;;;
220525;0000;13;;;
220526;0000;22;;;
220527;0000;41;;;
220528;0000;25;;;
220529;0000;28;;;
220530;0000;48;;;
220531;0000;74;;;
220601;0000;60;;;
220602;0000;31;;;
220603;0000;5;;;
220604;0000;2;;;
220605;0000;9;;;
220606;0000;7;;;
220607;0000;18;;;
220608;0000;19;;;
220609;0000;25;;;
220610;0000;33;;;
220611;0000;96;;;
220612;0000;39;;;
220613;0000;21;;;
220614;0000;14;;;
220615;0000;54;;;
220616;0000;23;;;
220617;0000;45;;;
220618;0000;37;;;
220619;0000;44;;;
220620;0000;36;;;
220621;0000;20;;;
220622;0000;47;;;
220623;0000;8;;;
220624;0000;48;;;
220625;0000;48;;;
220626;0000;31;;;
220627;0000;23;;;
220628;0000;11;;;
220629;0000;16;;;
220630;0000;28;;;
220701;0000;15;;;
220702;0000;8;;;
220703;0000;29;;;
220704;0000;22;;;
220705;0000;9;;;
220706;0000;9;;;
220707;0000;58;;;
220708;0000;22;;;
220709;0000;6;;;
220710;0000;10;;;
220711;0000;18;;;
220712;0000;8;;;
220713;0000;16;;;
220714;0000;12;;;
220715;0000;37;;;
220716;0000;19;;;
220717;0000;12;;;
220718;0000;44;;;
220719;0000;47;;;
220720;0000;56;;;
220721;0000;34;;;
220722;0000;49;;;
220723;0000;23;;;
220724;0000;22;;;
220725;0000;9;;;
220726;0000;9;;;
220727;0000;37;;;
220728;0000;28;;;
220729;0000;21;;;
220730;0000;36;;;
220731;0000;56;;;
220801;0000;34;;;
220802;0000;23;;;
220803;0000;27;;;
220804;0000;45;;;
220805;0000;32;;;
220806;0000;12;;;
220807;0000;11;;;
220808;0000;24;;;
220809;0000;41;;;
220810;0000;54;;;
220811;0000;47;;;
220812;0000;;;;
220813;0000;5;;;
220814;0000;8;;;
220815;0000;7;;;
220816;0000;20;;;
220817;0000;51;;;
220818;0000;24;;;
220819;0000;15;;;
220820;0000;15;;;
220821;0000;29;;;
220822;0000;25;;;
220823;0000;29;;;
220824;0000;32;;;
220825;0000;13;;;
220826;0000;15;;;
220827;0000;11;;;
220828;0000;19;;;
220829;0000;33;;;
220830;0000;22;;;
220831;0000;36;;;
220901;0000;14;;;
220902;0000;13;;;
220903;0000;13;;;
220904;0000;12;;;
220905;0000;28;;;
220906;0000;20;;;
220907;0000;5;;;
220908;0000;24;;;
220909;0000;14;;;
220910;0000;20;;;
220911;0000;22;;;
220912;0000;27;;;
220913;0000;25;;;
220914;0000;29;;;
220915;0000;15;;;
220916;0000;9;;;
220917;0000;10;;;
220918;0000;14;;;
220919;0000;18;;;
220920;0000;10;;;
220921;0000;11;;;
220922;0000;9;;;
220923;0000;7;;;
220924;0000;11;;;
220925;0000;10;;;
220926;0000;7;;;
220927;0000;;;4;
220928;0000;;;1;
220929;0000;;;1;
220930;0000;;;1;
221001;0000;;;7;
221002;0000;16;;;
221003;0000;8;;;
221004;0000;22;;;
221005;0000;13;;;
221006;0000;10;;;
221007;0000;10;;;
221008;0000;5;;;
221009;0000;5;;;
221010;0000;7;;;
221011;0000;11;;;
221012;0000;8;;;
221013;0000;4;;;
221014;0000;5;;;
221015;0000;7;;;
221016;0000;4;;;
221017;0000;7;;;
221018;0000;5;;;
221019;0000;7;;;
221020;0000;4;;;
221021;0000;4;;;
221022;0000;6;;;
221023;0000;3;;;
221024;0000;4;;;
221025;0000;3;;;
221026;0000;2;;;
221027;0000;4;;;
221028;0000;5;;;
221029;0000;3;;;
221030;0000;3;;;
221031;0000;3;;;
221101;0000;4;;;
221102;0000;11;;;
221103;0000;10;;;
221104;0000;9;;;
221105;0000;9;;;
221106;0000;8;;;
221107;0000;9;;;
221108;0000;10;;;
221109;0000;3;;;
221110;0000;3;;;
221111;0000;2;;;
221112;0000;2;;;
221113;0000;2;;;
221114;0000;3;;;
221115;0000;5;;;
221116;0000;5;;;
221117;0000;5;;;
221118;0000;3;;;
221119;0000;3;;;
221120;0000;2;;;
221121;0000;4;;;
221122;0000;4;;;
221123;0000;3;;;
221124;0000;4;;;
221125;0000;8;;;
221126;0000;7;;;
221127;0000;7;;;
221128;0000;5;;;
221129;0000;4;;;
221130;0000;3;;;
221201;0000;4;;;
221202;0000;3;;;
221203;0000;3;;;
221204;0000;1;;;
221205;0000;4;;;
221206;0000;2;;;
221207;0000;4;;;
221208;0000;2;;;
221209;0000;2;;;
221210;0000;3;;;
221211;0000;3;;;
221212;0000;3;;;
221213;0000;5;;;
221214;0000;3;;;
221215;0000;4;;;
221216;0000;6;;;
221217;0000;5;;;
221218;0000;3;;;
221219;0000;3;;;
221220;0000;2;;;
221221;0000;3;;;
221222;0000;4;;;
221223;0000;2;;;
221224;0000;4;;;
221225;0000;5;;;
221226;0000;4;;;
221227;0000;5;;;
221228;0000;1;;;
221229;0000;1;;;
221230;0000;4;;;
221231;0000;3;;;
230101;0000;2;;;
230102;0000;2;;;
230103;0000;1;;;
230104;0000;2;;;
230105;0000;4;;;
230106;0000;2;;;
230107;0000;1;;;
230108;0000;1;;;
230109;0000;2;;;
230110;0000;1;;;
230111;0000;1;;;
230112;0000;1;;;
230113;0000;1;;;
230114;0000;2;;;
230115;0000;1;;;
230116;0000;3;;;
230117;0000;2;;;
230118;0000;5;;;
230119;0000;3;;;
230120;0000;3;;;
230121;0000;2;;;
230122;0000;2;;;
230123;0000;4;;;
230124;0000;1;;;
230125;0000;1;;;
230126;0000;1;;;
230127;0000;1;;;
230128;0000;4;;;
230129;0000;3;;;
230130;0000;1;;;
230131;0000;3;;;
230201;0000;6;;;
230202;0000;8;;;
230203;0000;102;;;
230204;0000;291;;;
230205;0000;240;;;
230206;0000;117;;;
230207;0000;113;;;
230208;0000;190;;;
230209;0000;84;;;
230210;0000;33;;;
230211;0000;49;;;
230212;0000;32;;;
230213;0000;2;;;
230214;0000;7;;;
230215;0000;6;;;
230216;0000;2;;;
230217;0000;5;;;
230218;0000;24;;;
230219;0000;37;;;
230220;0000;55;;;
230221;0000;18;;;
230222;0000;24;;;
230223;0000;19;;;
230224;0000;13;;;
230225;0000;11;;;
230226;0000;10;;;
230227;0000;11;;;
230228;0000;9;;;
230301;0000;4;;;
230302;0000;7;;;
230303;0000;5;;;
230304;0000;7;;;
230305;0000;10;;;
230306;0000;5;;;
230307;0000;4;;;
230308;0000;3;;;
230309;0000;10;;;
230310;0000;9;;;
230311;0000;4;;;
230312;0000;4;;;
230313;0000;6;;;
230314;0000;6;;;
230315;0000;4;;;
230316;0000;3;;;
230317;0000;5;;;
230318;0000;6;;;
230319;0000;5;;;
230320;0000;7;;;
230321;0000;15;;;
230322;0000;28;;;
230323;0000;31;;;
230324;0000;22;;;
230325;0000;20;;;
230326;0000;19;;;
230327;0000;17;;;
230328;0000;5;;;
230329;0000;5;;;
230330;0000;9;;;
230331;0000;19;;;
230401;0000;;13;;
230402;0000;;20;;
230403;0000;;11;;
230404;0000;;11;;
230405;0000;;8;;
230406;0000;;7;;
230407;0000;;10;;
230408;0000;;16;;
230409;0000;;15;;
230410;0000;;13;;
230411;0000;;5;;
230412;0000;;9;;
230413;0000;;8;;
230414;0000;;22;;
230415;0000;;31;;
230416;0000;;42;;
230417;0000;;10;;
230418;0000;;16;;
230419;0000;;13;;
230420;0000;;24;;
230421;0000;;7;;
230422;0000;;12;;
230423;0000;;34;;
230424;0000;;39;;
230425;0000;;45;;
230426;0000;;93;;
230427;0000;;73;;
230428;0000;;10;;
230429;0000;;3;;
230430;0000;;9;;
230501;0000;;11;;
230502;0000;;11;;
230503;0000;;14;;
230504;0000;;31;;
230505;0000;;25;;
230506;0000;;49;;
230507;0000;;28;;
230508;0000;;24;;
230509;0000;;23;;
230510;0000;;37;;
230511;0000;;29;;
230512;0000;;22;;
230513;0000;;14;;
230514;0000;;17;;
230515;0000;;15;;
230516;0000;;35;;
230517;0000;;22;;
230518;0000;;57;;
230519;0000;;38;;
230520;0000;;34;;
230521;0000;;8;;
230522;0000;;3;;
230523;0000;;4;;
230524;0000;;4;;
230525;0000;;11;;
230526;0000;;20;;
230527;0000;;29;;
230528;0000;;64;;
230529;0000;;68;;
230530;0000;;59;;
230531;0000;;29;;
230601;0000;;16;;
230602;0000;;5;;
230603;0000;;8;;
230604;0000;;50;;
230605;0000;;80;;
230606;0000;;21;;
230607;0000;;23;;
230608;0000;;9;;
230609;0000;;20;;
230610;0000;;17;;
230611;0000;;11;;
230612;0000;;19;;
230613;0000;;;;
230614;0000;;;;
230615;0000;;;;
230616;0000;;25;;
230617;0000;;58;;
230618;0000;;79;;
230619;0000;;88;;
230620;0000;;60;;
230621;0000;;20;;
230622;0000;;5;;
230623;0000;;2;;
230624;0000;;6;;
230625;0000;;4;;
230626;0000;;6;;
230627;0000;;10;;
230628;0000;;20;;
230629;0000;;63;;
230630;0000;;49;;
230701;0000;;41;;
230702;0000;;6;;
230703;0000;;7;;
230704;0000;;7;;
230705;0000;;17;;
230706;0000;;35;;
230707;0000;;16;;
230708;0000;;10;;
230709;0000;;36;;
230710;0000;;34;;
230711;0000;;48;;
230712;0000;;43;;
230713;0000;;51;;
230714;0000;;62;;
230715;0000;;16;;
230716;0000;;25;;
230717;0000;;45;;
230718;0000;;55;;
230719;0000;;42;;
230720;0000;;17;;
230721;0000;;3;;
230722;0000;;7;;
230723;0000;;22;;
230724;0000;;20;;
230725;0000;;20;;
230726;0000;;42;;
230727;0000;;28;;
230728;0000;;68;;
230729;0000;;68;;
230730;0000;;47;;
230731;0000;;17;;
230801;0000;;10;;
230802;0000;;7;;
230803;0000;;12;;
230804;0000;;38;;
230805;0000;;40;;
230806;0000;;32;;
