FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
201113;0000;23;;;
201114;0000;26;;;
201115;0000;38;;;
201116;0000;30;;;
201117;0000;26;;;
201118;0000;22;;;
201119;0000;17;;;
201120;0000;13;;;
201121;0000;25;;;
201122;0000;16;;;
201123;0000;20;;;
201124;0000;17;;;
201125;0000;16;;;
201126;0000;30;;;
201127;0000;23;;;
201128;0000;15;;;
201129;0000;21;;;
201130;0000;21;;;
201201;0000;23;;;
201202;0000;20;;;
201203;0000;27;;;
201204;0000;29;;;
201205;0000;39;;;
201206;0000;32;;;
201207;0000;18;;;
201208;0000;14;;;
201209;0000;24;;;
201210;0000;15;;;
201211;0000;16;;;
201212;0000;12;;;
201213;0000;9;;;
201214;0000;12;;;
201215;0000;17;;;
201216;0000;21;;;
201217;0000;23;;;
201218;0000;12;;;
201219;0000;13;;;
201220;0000;10;;;
201221;0000;23;;;
201222;0000;23;;;
201223;0000;19;;;
201224;0000;23;;;
201225;0000;15;;;
201226;0000;18;;;
201227;0000;21;;;
201228;0000;22;;;
201229;0000;17;;;
201230;0000;18;;;
201231;0000;19;;;
210101;0000;21;;;
210102;0000;21;;;
210103;0000;18;;;
210104;0000;22;;;
210105;0000;26;;;
210106;0000;27;;;
210107;0000;14;;;
210108;0000;25;;;
210109;0000;15;;;
210110;0000;9;;;
210111;0000;11;;;
210112;0000;20;;;
210113;0000;26;;;
210114;0000;22;;;
210115;0000;19;;;
210116;0000;18;;;
210117;0000;17;;;
210118;0000;28;;;
210119;0000;28;;;
210120;0000;32;;;
210121;0000;28;;;
210122;0000;30;;;
210123;0000;22;;;
210124;0000;21;;;
210125;0000;24;;;
210126;0000;29;;;
210127;0000;22;;;
210128;0000;10;;;
210129;0000;8;;;
210130;0000;9;;;
210131;0000;9;;;
210201;0000;8;;;
210202;0000;15;;;
210203;0000;24;;;
210204;0000;27;;;
210205;0000;13;;;
210206;0000;14;;;
210207;0000;13;;;
210208;0000;18;;;
210209;0000;26;;;
210210;0000;26;;;
210211;0000;16;;;
210212;0000;24;;;
210213;0000;22;;;
210214;0000;21;;;
210215;0000;22;;;
210216;0000;18;;;
210217;0000;15;;;
210218;0000;10;;;
210219;0000;12;;;
210220;0000;16;;;
210221;0000;17;;;
210222;0000;13;;;
210223;0000;23;;;
210224;0000;52;;;
210225;0000;27;;;
210226;0000;30;;;
210227;0000;23;;;
210228;0000;24;;;
210301;0000;30;;;
210302;0000;44;;;
210303;0000;34;;;
210304;0000;30;;;
210305;0000;28;;;
210306;0000;26;;;
210307;0000;17;;;
210308;0000;27;;;
210309;0000;42;;;
210310;0000;16;;;
210311;0000;16;;;
210312;0000;26;;;
210313;0000;35;;;
210314;0000;20;;;
210315;0000;23;;;
210316;0000;22;;;
210317;0000;34;;;
210318;0000;26;;;
210319;0000;26;;;
210320;0000;16;;;
210321;0000;21;;;
210322;0000;32;;;
210323;0000;35;;;
210324;0000;30;;;
210325;0000;34;;;
210326;0000;38;;;
210327;0000;36;;;
210328;0000;26;;;
210329;0000;37;;;
210330;0000;50;;;
210331;0000;41;;;
210401;0000;42;;;
210402;0000;23;;;
210403;0000;26;;;
210404;0000;54;;;
210405;0000;25;;;
210406;0000;42;;;
210407;0000;32;;;
210408;0000;26;;;
210409;0000;19;;;
210410;0000;19;;;
210411;0000;16;;;
210412;0000;17;;;
210413;0000;33;;;
210414;0000;33;;;
210415;0000;26;;;
210416;0000;37;;;
210417;0000;44;;;
210418;0000;25;;;
210419;0000;34;;;
210420;0000;19;;;
210421;0000;14;;;
210422;0000;25;;;
210423;0000;30;;;
210424;0000;21;;;
210425;0000;21;;;
210426;0000;24;;;
210427;0000;39;;;
210428;0000;;;19;
210429;0000;36;;;
210430;0000;30;;;
210501;0000;8;;;
210502;0000;5;;;
210503;0000;20;;;
210504;0000;20;;;
210505;0000;;;67;
210506;0000;67;;;
210507;0000;39;;;
210508;0000;29;;;
210509;0000;20;;;
210510;0000;39;;;
210511;0000;;;64;
210512;0000;57;;;
210513;0000;66;;;
210514;0000;;;88;
210515;0000;;;44;
210516;0000;;;60;
210517;0000;;;86;
210518;0000;39;;;
210519;0000;;;11;
210520;0000;;;14;
210521;0000;;;20;
210522;0000;;;37;
210523;0000;;;21;
210524;0000;;;48;
210525;0000;;;77;
210526;0000;;;54;
210527;0000;;;28;
210528;0000;;;19;
210529;0000;;;33;
210530;0000;;;31;
210531;0000;;;14;
210601;0000;;;6;
210602;0000;;;15;
210603;0000;;;49;
210604;0000;60;;;
210605;0000;28;;;
210606;0000;58;;;
210607;0000;87;;;
210608;0000;23;;;
210609;0000;19;;;
210610;0000;70;;;
210611;0000;47;;;
210612;0000;46;;;
210613;0000;27;;;
210614;0000;32;;;
210615;0000;50;;;
210616;0000;64;;;
210617;0000;70;;;
210618;0000;66;;;
210619;0000;;;;
210620;0000;49;;;
210621;0000;23;;;
210622;0000;20;;;
210623;0000;13;;;
210624;0000;12;;;
210625;0000;39;;;
210626;0000;37;;;
210627;0000;61;;;
210628;0000;124;;;
210629;0000;170;;;
210630;0000;87;;;
210701;0000;41;;;
210702;0000;29;;;
210703;0000;28;;;
210704;0000;52;;;
210705;0000;33;;;
210706;0000;28;;;
210707;0000;57;;;
210708;0000;67;;;
210709;0000;25;;;
210710;0000;32;;;
210711;0000;52;;;
210712;0000;36;;;
210713;0000;30;;;
210714;0000;58;;;
210715;0000;62;;;
210716;0000;58;;;
210717;0000;36;;;
210718;0000;26;;;
210719;0000;34;;;
210720;0000;37;;;
210721;0000;73;;;
210722;0000;49;;;
210723;0000;57;;;
210724;0000;51;;;
210725;0000;16;;;
210726;0000;22;;;
210727;0000;21;;;
210728;0000;47;;;
210729;0000;95;;;
210730;0000;86;;;
210731;0000;24;;;
210801;0000;34;;;
210802;0000;35;;;
210803;0000;49;;;
210804;0000;59;;;
210805;0000;35;;;
210806;0000;59;;;
210807;0000;23;;;
210808;0000;59;;;
210809;0000;55;;;
210810;0000;36;;;
210811;0000;59;;;
210812;0000;74;;;
210813;0000;95;;;
210814;0000;76;;;
210815;0000;51;;;
210816;0000;19;;;
210817;0000;11;;;
210818;0000;11;;;
210819;0000;15;;;
210820;0000;15;;;
210821;0000;14;;;
210822;0000;54;;;
210823;0000;65;;;
210824;0000;52;;;
210825;0000;21;;;
210826;0000;29;;;
210827;0000;36;;;
210828;0000;41;;;
210829;0000;37;;;
210830;0000;16;;;
210831;0000;26;;;
210901;0000;49;;;
210902;0000;48;;;
210903;0000;26;;;
210904;0000;20;;;
210905;0000;22;;;
210906;0000;24;;;
210907;0000;36;;;
210908;0000;44;;;
210909;0000;27;;;
210910;0000;44;;;
210911;0000;16;;;
210912;0000;9;;;
210913;0000;30;;;
210914;0000;41;;;
210915;0000;24;;;
210916;0000;25;;;
210917;0000;34;;;
210918;0000;40;;;
210919;0000;21;;;
210920;0000;22;;;
210921;0000;32;;;
210922;0000;36;;;
210923;0000;40;;;
210924;0000;44;;;
210925;0000;13;;;
210926;0000;22;;;
210927;0000;23;;;
210928;0000;36;;;
210929;0000;33;;;
210930;0000;14;;;
211001;0000;22;;;
211002;0000;15;;;
211003;0000;14;;;
211004;0000;18;;;
211005;0000;17;;;
211006;0000;28;;;
211007;0000;34;;;
211008;0000;32;;;
211009;0000;34;;;
211010;0000;26;;;
211011;0000;32;;;
211012;0000;28;;;
211013;0000;19;;;
211014;0000;;;12;
211015;0000;;;;
211016;0000;;;;
211017;0000;;;;
211018;0000;;;11;
211019;0000;;;15;
211020;0000;;;11;
211021;0000;;;9;
211022;0000;19;;;
211023;0000;21;;;
211024;0000;15;;;
211025;0000;21;;;
211026;0000;21;;;
211027;0000;22;;;
211028;0000;30;;;
211029;0000;30;;;
211030;0000;27;;;
211031;0000;39;;;
211101;0000;26;;;
211102;0000;30;;;
211103;0000;14;;;
211104;0000;23;;;
211105;0000;22;;;
211106;0000;27;;;
211107;0000;19;;;
211108;0000;19;;;
211109;0000;25;;;
211110;0000;22;;;
211111;0000;26;;;
211112;0000;19;;;
211113;0000;17;;;
211114;0000;14;;;
211115;0000;14;;;
211116;0000;24;;;
211117;0000;18;;;
211118;0000;17;;;
211119;0000;24;;;
211120;0000;27;;;
211121;0000;16;;;
211122;0000;22;;;
211123;0000;27;;;
211124;0000;15;;;
211125;0000;28;;;
211126;0000;39;;;
211127;0000;17;;;
211128;0000;18;;;
211129;0000;22;;;
211130;0000;27;;;
211201;0000;24;;;
211202;0000;25;;;
211203;0000;28;;;
211204;0000;26;;;
211205;0000;32;;;
211206;0000;34;;;
211207;0000;23;;;
211208;0000;29;;;
211209;0000;35;;;
211210;0000;25;;;
211211;0000;11;;;
211212;0000;15;;;
211213;0000;17;;;
211214;0000;19;;;
211215;0000;28;;;
211216;0000;31;;;
211217;0000;25;;;
211218;0000;28;;;
211219;0000;29;;;
211220;0000;21;;;
211221;0000;30;;;
211222;0000;37;;;
211223;0000;21;;;
211224;0000;36;;;
211225;0000;34;;;
211226;0000;46;;;
211227;0000;37;;;
211228;0000;43;;;
211229;0000;21;;;
211230;0000;19;;;
211231;0000;20;;;
220101;0000;14;;;
220102;0000;9;;;
220103;0000;11;;;
220104;0000;15;;;
220105;0000;27;;;
220106;0000;35;;;
220107;0000;30;;;
220108;0000;24;;;
220109;0000;15;;;
220110;0000;25;;;
220111;0000;33;;;
220112;0000;24;;;
220113;0000;21;;;
220114;0000;22;;;
220115;0000;23;;;
220116;0000;13;;;
220117;0000;12;;;
220118;0000;16;;;
220119;0000;29;;;
220120;0000;19;;;
220121;0000;20;;;
220122;0000;12;;;
220123;0000;17;;;
220124;0000;18;;;
220125;0000;24;;;
220126;0000;30;;;
220127;0000;24;;;
220128;0000;17;;;
220129;0000;16;;;
220130;0000;16;;;
220131;0000;26;;;
220201;0000;31;;;
220202;0000;29;;;
220203;0000;25;;;
220204;0000;21;;;
220205;0000;21;;;
220206;0000;28;;;
220207;0000;40;;;
220208;0000;41;;;
220209;0000;59;;;
220210;0000;56;;;
220211;0000;68;;;
220212;0000;90;;;
220213;0000;50;;;
220214;0000;32;;;
220215;0000;23;;;
220216;0000;40;;;
220217;0000;40;;;
220218;0000;57;;;
220219;0000;35;;;
220220;0000;19;;;
220221;0000;40;;;
220222;0000;20;;;
220223;0000;16;;;
220224;0000;17;;;
220225;0000;23;;;
220226;0000;16;;;
220227;0000;16;;;
220228;0000;40;;;
220301;0000;27;;;
220302;0000;29;;;
220303;0000;35;;;
220304;0000;21;;;
220305;0000;22;;;
220306;0000;13;;;
220307;0000;17;;;
220308;0000;29;;;
220309;0000;21;;;
220310;0000;26;;;
220311;0000;38;;;
220312;0000;54;;;
220313;0000;31;;;
220314;0000;33;;;
220315;0000;46;;;
220316;0000;41;;;
220317;0000;25;;;
220318;0000;33;;;
220319;0000;48;;;
220320;0000;28;;;
220321;0000;17;;;
220322;0000;17;;;
220323;0000;10;;;
220324;0000;26;;;
220325;0000;27;;;
220326;0000;21;;;
220327;0000;17;;;
220328;0000;23;;;
220329;0000;15;;;
220330;0000;25;;;
220331;0000;35;;;
220401;0000;37;;;
220402;0000;23;;;
220403;0000;11;;;
220404;0000;20;;;
220405;0000;24;;;
220406;0000;29;;;
220407;0000;34;;;
220408;0000;26;;;
220409;0000;12;;;
220410;0000;15;;;
220411;0000;23;;;
220412;0000;24;;;
220413;0000;30;;;
220414;0000;51;;;
220415;0000;26;;;
220416;0000;34;;;
220417;0000;54;;;
220418;0000;30;;;
220419;0000;36;;;
220420;0000;21;;;
220421;0000;37;;;
220422;0000;11;;;
220423;0000;8;;;
220424;0000;12;;;
220425;0000;14;;;
220426;0000;12;;;
220427;0000;16;;;
220428;0000;18;;;
220429;0000;19;;;
220430;0000;21;;;
220501;0000;24;;;
220502;0000;17;;;
220503;0000;21;;;
220504;0000;37;;;
220505;0000;53;;;
220506;0000;33;;;
220507;0000;32;;;
220508;0000;34;;;
220509;0000;42;;;
220510;0000;32;;;
220511;0000;80;;;
220512;0000;60;;;
220513;0000;17;;;
220514;0000;31;;;
220515;0000;62;;;
220516;0000;70;;;
220517;0000;49;;;
220518;0000;31;;;
220519;0000;25;;;
220520;0000;33;;;
220521;0000;55;;;
220522;0000;19;;;
220523;0000;14;;;
220524;0000;15;;;
220525;0000;17;;;
220526;0000;29;;;
220527;0000;43;;;
220528;0000;29;;;
220529;0000;30;;;
220530;0000;48;;;
220531;0000;;;71;
220601;0000;61;;;
220602;0000;38;;;
220603;0000;7;;;
220604;0000;5;;;
220605;0000;11;;;
220606;0000;12;;;
220607;0000;23;;;
220608;0000;23;;;
220609;0000;29;;;
220610;0000;44;;;
220611;0000;101;;;
220612;0000;42;;;
220613;0000;24;;;
220614;0000;18;;;
220615;0000;59;;;
220616;0000;25;;;
220617;0000;49;;;
220618;0000;40;;;
220619;0000;44;;;
220620;0000;38;;;
220621;0000;29;;;
220622;0000;51;;;
220623;0000;11;;;
220624;0000;50;;;
220625;0000;53;;;
220626;0000;33;;;
220627;0000;25;;;
220628;0000;15;;;
220629;0000;25;;;
220630;0000;30;;;
220701;0000;19;;;
220702;0000;11;;;
220703;0000;32;;;
220704;0000;26;;;
220705;0000;16;;;
220706;0000;11;;;
220707;0000;62;;;
220708;0000;28;;;
220709;0000;9;;;
220710;0000;12;;;
220711;0000;20;;;
220712;0000;10;;;
220713;0000;18;;;
220714;0000;14;;;
220715;0000;39;;;
220716;0000;21;;;
220717;0000;14;;;
220718;0000;47;;;
220719;0000;50;;;
220720;0000;59;;;
220721;0000;39;;;
220722;0000;58;;;
220723;0000;24;;;
220724;0000;23;;;
220725;0000;12;;;
220726;0000;13;;;
220727;0000;44;;;
220728;0000;32;;;
220729;0000;29;;;
220730;0000;37;;;
220731;0000;61;;;
220801;0000;41;;;
220802;0000;29;;;
220803;0000;29;;;
220804;0000;55;;;
220805;0000;33;;;
220806;0000;14;;;
220807;0000;14;;;
220808;0000;28;;;
220809;0000;45;;;
220810;0000;59;;;
220811;0000;60;;;
220812;0000;;;;
220813;0000;;;6;
220814;0000;12;;;
220815;0000;10;;;
220816;0000;22;;;
220817;0000;59;;;
220818;0000;30;;;
220819;0000;22;;;
220820;0000;20;;;
220821;0000;37;;;
220822;0000;28;;;
220823;0000;34;;;
220824;0000;38;;;
220825;0000;21;;;
220826;0000;21;;;
220827;0000;18;;;
220828;0000;28;;;
220829;0000;47;;;
220830;0000;31;;;
220831;0000;44;;;
220901;0000;23;;;
220902;0000;28;;;
220903;0000;27;;;
220904;0000;22;;;
220905;0000;56;;;
220906;0000;43;;;
220907;0000;7;;;
220908;0000;29;;;
220909;0000;21;;;
220910;0000;26;;;
220911;0000;27;;;
220912;0000;33;;;
220913;0000;38;;;
220914;0000;44;;;
220915;0000;28;;;
220916;0000;14;;;
220917;0000;13;;;
220918;0000;18;;;
220919;0000;23;;;
220920;0000;15;;;
220921;0000;15;;;
220922;0000;17;;;
220923;0000;16;;;
220924;0000;13;;;
220925;0000;15;;;
220926;0000;27;;;
220927;0000;20;;;
220928;0000;34;;;
220929;0000;27;;;
220930;0000;32;;;
221001;0000;32;;;
221002;0000;43;;;
221003;0000;21;;;
221004;0000;28;;;
221005;0000;32;;;
221006;0000;17;;;
221007;0000;14;;;
221008;0000;13;;;
221009;0000;16;;;
221010;0000;20;;;
221011;0000;22;;;
221012;0000;28;;;
221013;0000;22;;;
221014;0000;26;;;
221015;0000;27;;;
221016;0000;21;;;
221017;0000;24;;;
221018;0000;17;;;
221019;0000;23;;;
221020;0000;26;;;
221021;0000;28;;;
221022;0000;23;;;
221023;0000;14;;;
221024;0000;21;;;
221025;0000;18;;;
221026;0000;11;;;
221027;0000;16;;;
221028;0000;13;;;
221029;0000;12;;;
221030;0000;21;;;
221031;0000;24;;;
221101;0000;20;;;
221102;0000;37;;;
221103;0000;32;;;
221104;0000;24;;;
221105;0000;21;;;
221106;0000;23;;;
221107;0000;28;;;
221108;0000;31;;;
221109;0000;11;;;
221110;0000;11;;;
221111;0000;9;;;
221112;0000;6;;;
221113;0000;10;;;
221114;0000;13;;;
221115;0000;15;;;
221116;0000;22;;;
221117;0000;21;;;
221118;0000;16;;;
221119;0000;14;;;
221120;0000;15;;;
221121;0000;24;;;
221122;0000;24;;;
221123;0000;19;;;
221124;0000;21;;;
221125;0000;34;;;
221126;0000;29;;;
221127;0000;23;;;
221128;0000;21;;;
221129;0000;22;;;
221130;0000;19;;;
221201;0000;28;;;
221202;0000;27;;;
221203;0000;17;;;
221204;0000;17;;;
221205;0000;21;;;
221206;0000;20;;;
221207;0000;20;;;
221208;0000;10;;;
221209;0000;14;;;
221210;0000;19;;;
221211;0000;18;;;
221212;0000;20;;;
221213;0000;23;;;
221214;0000;18;;;
221215;0000;27;;;
221216;0000;32;;;
221217;0000;25;;;
221218;0000;16;;;
221219;0000;16;;;
221220;0000;18;;;
221221;0000;18;;;
221222;0000;16;;;
221223;0000;22;;;
221224;0000;29;;;
221225;0000;28;;;
221226;0000;19;;;
221227;0000;33;;;
221228;0000;29;;;
221229;0000;35;;;
221230;0000;36;;;
221231;0000;21;;;
230101;0000;23;;;
230102;0000;18;;;
230103;0000;23;;;
230104;0000;31;;;
230105;0000;30;;;
230106;0000;23;;;
230107;0000;18;;;
230108;0000;19;;;
230109;0000;23;;;
230110;0000;22;;;
230111;0000;28;;;
230112;0000;23;;;
230113;0000;24;;;
230114;0000;21;;;
230115;0000;16;;;
230116;0000;30;;;
230117;0000;35;;;
230118;0000;39;;;
230119;0000;28;;;
230120;0000;27;;;
230121;0000;25;;;
230122;0000;18;;;
230123;0000;28;;;
230124;0000;14;;;
230125;0000;18;;;
230126;0000;17;;;
230127;0000;20;;;
230128;0000;30;;;
230129;0000;23;;;
230130;0000;24;;;
230131;0000;29;;;
230201;0000;37;;;
230202;0000;58;;;
230203;0000;170;;;
230204;0000;420;;;
230205;0000;283;;;
230206;0000;155;;;
230207;0000;153;;;
230208;0000;231;;;
230209;0000;116;;;
230210;0000;57;;;
230211;0000;77;;;
230212;0000;50;;;
230213;0000;23;;;
230214;0000;34;;;
230215;0000;33;;;
230216;0000;33;;;
230217;0000;44;;;
230218;0000;61;;;
230219;0000;72;;;
230220;0000;78;;;
230221;0000;47;;;
230222;0000;57;;;
230223;0000;39;;;
230224;0000;34;;;
230225;0000;19;;;
230226;0000;24;;;
230227;0000;29;;;
230228;0000;29;;;
230301;0000;21;;;
230302;0000;34;;;
230303;0000;20;;;
230304;0000;21;;;
230305;0000;23;;;
230306;0000;17;;;
230307;0000;17;;;
230308;0000;14;;;
230309;0000;28;;;
230310;0000;27;;;
230311;0000;15;;;
230312;0000;13;;;
230313;0000;17;;;
230314;0000;20;;;
230315;0000;32;;;
230316;0000;19;;;
230317;0000;18;;;
230318;0000;19;;;
230319;0000;13;;;
230320;0000;27;;;
230321;0000;40;;;
230322;0000;50;;;
230323;0000;56;;;
230324;0000;50;;;
230325;0000;39;;;
230326;0000;33;;;
230327;0000;42;;;
230328;0000;18;;;
230329;0000;15;;;
230330;0000;24;;;
230331;0000;38;;;
230401;0000;;34;;
230402;0000;;29;;
230403;0000;;26;;
230404;0000;;39;;
230405;0000;;32;;
230406;0000;;26;;
230407;0000;;22;;
230408;0000;;36;;
230409;0000;;36;;
230410;0000;;37;;
230411;0000;;16;;
230412;0000;;29;;
230413;0000;;19;;
230414;0000;;40;;
230415;0000;;52;;
230416;0000;;57;;
230417;0000;;24;;
230418;0000;;34;;
230419;0000;;35;;
230420;0000;;47;;
230421;0000;;14;;
230422;0000;;24;;
230423;0000;;45;;
230424;0000;;47;;
230425;0000;;54;;
230426;0000;;110;;
230427;0000;;99;;
230428;0000;;37;;
230429;0000;;6;;
230430;0000;;13;;
230501;0000;;12;;
230502;0000;;15;;
230503;0000;;22;;
230504;0000;;29;;
230505;0000;;28;;
230506;0000;;45;;
230507;0000;;32;;
230508;0000;;32;;
230509;0000;;33;;
230510;0000;;47;;
230511;0000;;38;;
230512;0000;;32;;
230513;0000;;21;;
230514;0000;;20;;
230515;0000;;20;;
230516;0000;;40;;
230517;0000;;25;;
230518;0000;;56;;
230519;0000;;41;;
230520;0000;;37;;
230521;0000;;12;;
230522;0000;;7;;
230523;0000;;9;;
230524;0000;;9;;
230525;0000;;16;;
230526;0000;;26;;
230527;0000;;35;;
230528;0000;;58;;
230529;0000;;66;;
230530;0000;;59;;
230531;0000;;30;;
230601;0000;;16;;
230602;0000;;9;;
230603;0000;;15;;
230604;0000;;47;;
230605;0000;;87;;
230606;0000;;33;;
230607;0000;;28;;
230608;0000;;12;;
230609;0000;;24;;
230610;0000;;16;;
230611;0000;;10;;
230612;0000;;20;;
230613;0000;;;;
230614;0000;;;;
230615;0000;;;;
230616;0000;;;24;
230617;0000;;54;;
230618;0000;;80;;
230619;0000;;94;;
230620;0000;;65;;
230621;0000;;23;;
230622;0000;;7;;
230623;0000;;3;;
230624;0000;;8;;
230625;0000;;8;;
230626;0000;;18;;
230627;0000;;18;;
230628;0000;;25;;
230629;0000;;63;;
230630;0000;;56;;
230701;0000;;43;;
230702;0000;;7;;
230703;0000;;13;;
230704;0000;;10;;
230705;0000;;23;;
230706;0000;;34;;
230707;0000;;19;;
230708;0000;;12;;
230709;0000;;34;;
230710;0000;;37;;
230711;0000;;43;;
230712;0000;;44;;
230713;0000;;58;;
230714;0000;;59;;
230715;0000;;20;;
230716;0000;;23;;
230717;0000;;52;;
230718;0000;;65;;
230719;0000;;54;;
230720;0000;;23;;
230721;0000;;11;;
230722;0000;;11;;
230723;0000;;23;;
230724;0000;;21;;
230725;0000;;26;;
230726;0000;;42;;
230727;0000;;34;;
230728;0000;;73;;
230729;0000;;67;;
230730;0000;;47;;
230731;0000;;20;;
230801;0000;;19;;
230802;0000;;13;;
230803;0000;;15;;
230804;0000;;44;;
230805;0000;;48;;
230806;0000;;36;;
